@relation biodiversitySpreadsheets_whithoutWeights

@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
322,78,201,1399,0.125625,0.805,0.615679,0.805,0.384321,0.697725,0.2615,3.078394,0.386581
321,79,201,1399,0.125625,0.8025,0.614943,0.8025,0.385057,0.696312,0.261,3.074713,0.388432
320,80,201,1399,0.125625,0.8,0.614203,0.8,0.385797,0.694897,0.2605,3.071017,0.389762
319,81,201,1399,0.125625,0.7975,0.613462,0.7975,0.386538,0.693478,0.26,3.067308,0.39
317,83,200,1400,0.125,0.7925,0.613153,0.7925,0.386847,0.691385,0.2585,3.065764,0.391333
317,83,199,1401,0.124375,0.7925,0.614341,0.7925,0.385659,0.69214,0.258,3.071705,0.394028
316,84,199,1401,0.124375,0.79,0.613592,0.79,0.386408,0.69071,0.2575,3.067961,0.4
315,85,197,1403,0.123125,0.7875,0.615234,0.7875,0.384766,0.690789,0.256,3.076172,0.400635
314,86,197,1403,0.123125,0.785,0.614481,0.785,0.385519,0.689352,0.2555,3.072407,0.401098
314,86,195,1405,0.121875,0.785,0.616896,0.785,0.383104,0.690869,0.2545,3.084479,0.406673
313,87,195,1405,0.121875,0.7825,0.616142,0.7825,0.383858,0.689427,0.254,3.080709,0.407538
312,88,194,1406,0.12125,0.78,0.616601,0.78,0.383399,0.688742,0.253,3.083004,0.407629
312,88,193,1407,0.120625,0.78,0.617822,0.78,0.382178,0.689503,0.2525,3.089109,0.407788
311,89,192,1408,0.12,0.7775,0.61829,0.7775,0.38171,0.688815,0.2515,3.091451,0.409838
309,91,191,1409,0.119375,0.7725,0.618,0.7725,0.382,0.686667,0.25,3.09,0.41
307,93,191,1409,0.119375,0.7675,0.616466,0.7675,0.383534,0.683742,0.249,3.082329,0.4107
306,94,189,1411,0.118125,0.765,0.618182,0.765,0.381818,0.683799,0.2475,3.090909,0.415581
302,98,185,1415,0.115625,0.755,0.620123,0.755,0.379877,0.680947,0.2435,3.100616,0.415917
301,99,185,1415,0.115625,0.7525,0.619342,0.7525,0.380658,0.679458,0.243,3.096708,0.417274
299,101,185,1415,0.115625,0.7475,0.617769,0.7475,0.382231,0.676471,0.242,3.088843,0.42
299,101,183,1417,0.114375,0.7475,0.620332,0.7475,0.379668,0.678005,0.241,3.10166,0.420667
298,102,183,1417,0.114375,0.745,0.619543,0.745,0.380457,0.676504,0.2405,3.097713,0.427817
298,102,182,1418,0.11375,0.745,0.620833,0.745,0.379167,0.677273,0.24,3.104167,0.4286
297,103,180,1420,0.1125,0.7425,0.622642,0.7425,0.377358,0.677309,0.2385,3.113208,0.430333
296,104,180,1420,0.1125,0.74,0.621849,0.74,0.378151,0.675799,0.238,3.109244,0.430631
295,105,180,1420,0.1125,0.7375,0.621053,0.7375,0.378947,0.674286,0.2375,3.105263,0.432024
295,105,178,1422,0.11125,0.7375,0.623679,0.7375,0.376321,0.67583,0.2365,3.118393,0.432308
293,107,176,1424,0.11,0.7325,0.624733,0.7325,0.375267,0.674338,0.2345,3.123667,0.432555
292,108,174,1426,0.10875,0.73,0.626609,0.73,0.373391,0.674365,0.233,3.133047,0.433914
291,109,173,1427,0.108125,0.7275,0.627155,0.7275,0.372845,0.673611,0.232,3.135776,0.434333
290,110,173,1427,0.108125,0.725,0.62635,0.725,0.37365,0.672074,0.2315,3.131749,0.436236
289,111,173,1427,0.108125,0.7225,0.625541,0.7225,0.374459,0.670534,0.231,3.127706,0.437395
288,112,172,1428,0.1075,0.72,0.626087,0.72,0.373913,0.669767,0.23,3.130435,0.438
288,112,171,1429,0.106875,0.72,0.627451,0.72,0.372549,0.670547,0.2295,3.137255,0.438099
287,113,171,1429,0.106875,0.7175,0.626638,0.7175,0.373362,0.668998,0.229,3.133188,0.439214
286,114,171,1429,0.106875,0.715,0.625821,0.715,0.374179,0.667445,0.2285,3.129103,0.442044
285,115,170,1430,0.10625,0.7125,0.626374,0.7125,0.373626,0.666667,0.2275,3.131868,0.445667
285,115,169,1431,0.105625,0.7125,0.627753,0.7125,0.372247,0.667447,0.227,3.138767,0.446478
285,115,167,1433,0.104375,0.7125,0.630531,0.7125,0.369469,0.669014,0.226,3.152655,0.447058
284,116,167,1433,0.104375,0.71,0.629712,0.71,0.370288,0.66745,0.2255,3.148559,0.449902
284,116,166,1434,0.10375,0.71,0.631111,0.71,0.368889,0.668235,0.225,3.155556,0.45
283,117,165,1435,0.103125,0.7075,0.631696,0.7075,0.368304,0.667453,0.224,3.158482,0.451643
283,117,164,1436,0.1025,0.7075,0.63311,0.7075,0.36689,0.668241,0.2235,3.165548,0.452779
281,119,164,1436,0.1025,0.7025,0.631461,0.7025,0.368539,0.665089,0.2225,3.157303,0.454516
279,121,161,1439,0.100625,0.6975,0.634091,0.6975,0.365909,0.664286,0.22,3.170455,0.45492
278,122,160,1440,0.1,0.695,0.634703,0.695,0.365297,0.663484,0.219,3.173516,0.456374
277,123,160,1440,0.1,0.6925,0.633867,0.6925,0.366133,0.661888,0.2185,3.169336,0.458648
276,124,160,1440,0.1,0.69,0.633028,0.69,0.366972,0.660287,0.218,3.165138,0.460203
275,125,159,1441,0.099375,0.6875,0.633641,0.6875,0.366359,0.659472,0.217,3.168203,0.466667
274,126,159,1441,0.099375,0.685,0.632794,0.685,0.367206,0.657863,0.2165,3.163972,0.466893
274,126,158,1442,0.09875,0.685,0.634259,0.685,0.365741,0.658654,0.216,3.171296,0.469845
274,126,157,1443,0.098125,0.685,0.635731,0.685,0.364269,0.659446,0.2155,3.178654,0.47
274,126,155,1445,0.096875,0.685,0.638695,0.685,0.361305,0.661037,0.2145,3.193473,0.470241
273,127,153,1447,0.095625,0.6825,0.640845,0.6825,0.359155,0.661017,0.213,3.204225,0.473456
272,128,152,1448,0.095,0.68,0.641509,0.68,0.358491,0.660194,0.212,3.207547,0.477024
271,129,152,1448,0.095,0.6775,0.640662,0.6775,0.359338,0.658566,0.2115,3.20331,0.477667
270,130,152,1448,0.095,0.675,0.63981,0.675,0.36019,0.656934,0.211,3.199052,0.477753
270,130,151,1449,0.094375,0.675,0.64133,0.675,0.35867,0.657734,0.2105,3.206651,0.48
269,131,149,1451,0.093125,0.6725,0.643541,0.6725,0.356459,0.657702,0.209,3.217703,0.481667
269,131,148,1452,0.0925,0.6725,0.645084,0.6725,0.354916,0.658507,0.2085,3.22542,0.483083
268,132,148,1452,0.0925,0.67,0.644231,0.67,0.355769,0.656863,0.208,3.221154,0.483381
267,133,148,1452,0.0925,0.6675,0.643373,0.6675,0.356627,0.655215,0.2075,3.216867,0.484791
264,136,148,1452,0.0925,0.66,0.640777,0.66,0.359223,0.650246,0.206,3.203883,0.485237
261,139,147,1453,0.091875,0.6525,0.639706,0.6525,0.360294,0.64604,0.204,3.198529,0.4855
260,140,147,1453,0.091875,0.65,0.638821,0.65,0.361179,0.644362,0.2035,3.194103,0.486108
259,141,146,1454,0.09125,0.6475,0.639506,0.6475,0.360494,0.643478,0.2025,3.197531,0.488103
259,141,145,1455,0.090625,0.6475,0.641089,0.6475,0.358911,0.644279,0.202,3.205446,0.488833
258,142,145,1455,0.090625,0.645,0.640199,0.645,0.359801,0.64259,0.2015,3.200993,0.49
257,143,144,1456,0.09,0.6425,0.640898,0.6425,0.359102,0.641698,0.2005,3.204489,0.490701
257,143,142,1458,0.08875,0.6425,0.64411,0.6425,0.35589,0.643304,0.1995,3.220551,0.491833
257,143,140,1460,0.0875,0.6425,0.647355,0.6425,0.352645,0.644918,0.1985,3.236776,0.491845
257,143,139,1461,0.086875,0.6425,0.64899,0.6425,0.35101,0.645729,0.198,3.244949,0.494354
253,147,137,1463,0.085625,0.6325,0.648718,0.6325,0.351282,0.640506,0.195,3.24359,0.495918
253,147,136,1464,0.085,0.6325,0.650386,0.6325,0.349614,0.641318,0.1945,3.251928,0.496745
253,147,133,1467,0.083125,0.6325,0.65544,0.6325,0.34456,0.643766,0.193,3.277202,0.497533
250,150,132,1468,0.0825,0.625,0.65445,0.625,0.34555,0.639386,0.191,3.272251,0.5
248,152,132,1468,0.0825,0.62,0.652632,0.62,0.347368,0.635897,0.19,3.263158,0.500167
247,153,132,1468,0.0825,0.6175,0.651715,0.6175,0.348285,0.634146,0.1895,3.258575,0.500404
247,153,130,1470,0.08125,0.6175,0.655172,0.6175,0.344828,0.635779,0.1885,3.275862,0.501467
246,154,129,1471,0.080625,0.615,0.656,0.615,0.344,0.634839,0.1875,3.28,0.502537
245,155,129,1471,0.080625,0.6125,0.65508,0.6125,0.34492,0.633075,0.187,3.275401,0.50381
244,156,129,1471,0.080625,0.61,0.654155,0.61,0.345845,0.631307,0.1865,3.270777,0.505
243,157,129,1471,0.080625,0.6075,0.653226,0.6075,0.346774,0.629534,0.186,3.266129,0.507462
241,159,128,1472,0.08,0.6025,0.653117,0.6025,0.346883,0.626788,0.1845,3.265583,0.507599
240,160,128,1472,0.08,0.6,0.652174,0.6,0.347826,0.625,0.184,3.26087,0.508051
238,162,128,1472,0.08,0.595,0.650273,0.595,0.349727,0.62141,0.183,3.251366,0.508667
238,162,127,1473,0.079375,0.595,0.652055,0.595,0.347945,0.622222,0.1825,3.260274,0.51
237,163,127,1473,0.079375,0.5925,0.651099,0.5925,0.348901,0.620419,0.182,3.255495,0.510149
237,163,126,1474,0.07875,0.5925,0.652893,0.5925,0.347107,0.621232,0.1815,3.264463,0.5125
236,164,126,1474,0.07875,0.59,0.651934,0.59,0.348066,0.619423,0.181,3.259669,0.512513
235,165,126,1474,0.07875,0.5875,0.65097,0.5875,0.34903,0.617608,0.1805,3.254848,0.517248
234,166,126,1474,0.07875,0.585,0.65,0.585,0.35,0.615789,0.18,3.25,0.52
232,168,126,1474,0.07875,0.58,0.648045,0.58,0.351955,0.612137,0.179,3.240223,0.521204
232,168,125,1475,0.078125,0.58,0.64986,0.58,0.35014,0.612946,0.1785,3.2493,0.521814
231,169,125,1475,0.078125,0.5775,0.648876,0.5775,0.351124,0.611111,0.178,3.244382,0.522081
230,170,125,1475,0.078125,0.575,0.647887,0.575,0.352113,0.609272,0.1775,3.239437,0.523533
228,172,124,1476,0.0775,0.57,0.647727,0.57,0.352273,0.606383,0.176,3.238636,0.523973
227,173,124,1476,0.0775,0.5675,0.646724,0.5675,0.353276,0.604527,0.1755,3.233618,0.524236
226,174,123,1477,0.076875,0.565,0.647564,0.565,0.352436,0.603471,0.1745,3.237822,0.525
226,174,122,1478,0.07625,0.565,0.649425,0.565,0.350575,0.604278,0.174,3.247126,0.525088
224,176,121,1479,0.075625,0.56,0.649275,0.56,0.350725,0.601342,0.1725,3.246377,0.528793
224,176,120,1480,0.075,0.56,0.651163,0.56,0.348837,0.602151,0.172,3.255814,0.53
224,176,119,1481,0.074375,0.56,0.653061,0.56,0.346939,0.602961,0.1715,3.265306,0.530149
223,177,119,1481,0.074375,0.5575,0.652047,0.5575,0.347953,0.601078,0.171,3.260234,0.53028
221,179,117,1483,0.073125,0.5525,0.653846,0.5525,0.346154,0.598916,0.169,3.269231,0.530667
221,179,115,1485,0.071875,0.5525,0.657738,0.5525,0.342262,0.600543,0.168,3.28869,0.531624
220,180,114,1486,0.07125,0.55,0.658683,0.55,0.341317,0.599455,0.167,3.293413,0.53249
220,180,113,1487,0.070625,0.55,0.660661,0.55,0.339339,0.600273,0.1665,3.303303,0.534616
218,182,111,1489,0.069375,0.545,0.662614,0.545,0.337386,0.59808,0.1645,3.31307,0.539522
217,183,111,1489,0.069375,0.5425,0.661585,0.5425,0.338415,0.596154,0.164,3.307927,0.54
216,184,111,1489,0.069375,0.54,0.66055,0.54,0.33945,0.594223,0.1635,3.302752,0.5405
216,184,110,1490,0.06875,0.54,0.662577,0.54,0.337423,0.595041,0.163,3.312883,0.541228
216,184,109,1491,0.068125,0.54,0.664615,0.54,0.335385,0.595862,0.1625,3.323077,0.541398
215,185,109,1491,0.068125,0.5375,0.66358,0.5375,0.33642,0.593923,0.162,3.317901,0.544732
214,186,109,1491,0.068125,0.535,0.662539,0.535,0.337461,0.591978,0.1615,3.312693,0.546095
214,186,108,1492,0.0675,0.535,0.664596,0.535,0.335404,0.592798,0.161,3.322981,0.546309
214,186,106,1494,0.06625,0.535,0.66875,0.535,0.33125,0.594444,0.16,3.34375,0.546661
213,187,106,1494,0.06625,0.5325,0.667712,0.5325,0.332288,0.59249,0.1595,3.338558,0.548027
213,187,104,1496,0.065,0.5325,0.671924,0.5325,0.328076,0.594142,0.1585,3.359621,0.548117
212,188,103,1497,0.064375,0.53,0.673016,0.53,0.326984,0.593007,0.1575,3.365079,0.549714
211,189,102,1498,0.06375,0.5275,0.674121,0.5275,0.325879,0.591865,0.1565,3.370607,0.55
211,189,101,1499,0.063125,0.5275,0.676282,0.5275,0.323718,0.592697,0.156,3.38141,0.550156
210,190,101,1499,0.063125,0.525,0.675241,0.525,0.324759,0.590717,0.1555,3.376206,0.550465
210,190,99,1501,0.061875,0.525,0.679612,0.525,0.320388,0.592384,0.1545,3.398058,0.552236
209,191,99,1501,0.061875,0.5225,0.678571,0.5225,0.321429,0.590395,0.154,3.392857,0.553315
209,191,98,1502,0.06125,0.5225,0.680782,0.5225,0.319218,0.591231,0.1535,3.403909,0.56
207,193,96,1504,0.06,0.5175,0.683168,0.5175,0.316832,0.588905,0.1515,3.415842,0.560333
206,194,96,1504,0.06,0.515,0.682119,0.515,0.317881,0.586895,0.151,3.410596,0.560794
206,194,95,1505,0.059375,0.515,0.684385,0.515,0.315615,0.587732,0.1505,3.421927,0.562059
205,195,94,1506,0.05875,0.5125,0.685619,0.5125,0.314381,0.586552,0.1495,3.428094,0.562236
204,196,94,1506,0.05875,0.51,0.684564,0.51,0.315436,0.584527,0.149,3.422819,0.565007
204,196,93,1507,0.058125,0.51,0.686869,0.51,0.313131,0.585366,0.1485,3.434343,0.567967
203,197,93,1507,0.058125,0.5075,0.685811,0.5075,0.314189,0.583333,0.148,3.429054,0.57
202,198,93,1507,0.058125,0.505,0.684746,0.505,0.315254,0.581295,0.1475,3.423729,0.570882
202,198,92,1508,0.0575,0.505,0.687075,0.505,0.312925,0.582133,0.147,3.435374,0.571522
202,198,91,1509,0.056875,0.505,0.68942,0.505,0.31058,0.582973,0.1465,3.447099,0.575368
201,199,90,1510,0.05625,0.5025,0.690722,0.5025,0.309278,0.581766,0.1455,3.453608,0.58
199,201,89,1511,0.055625,0.4975,0.690972,0.4975,0.309028,0.578488,0.144,3.454861,0.581239
198,202,89,1511,0.055625,0.495,0.689895,0.495,0.310105,0.576419,0.1435,3.449477,0.584174
198,202,88,1512,0.055,0.495,0.692308,0.495,0.307692,0.577259,0.143,3.461538,0.584329
198,202,87,1513,0.054375,0.495,0.694737,0.495,0.305263,0.578102,0.1425,3.473684,0.584964
198,202,86,1514,0.05375,0.495,0.697183,0.495,0.302817,0.578947,0.142,3.485915,0.586062
198,202,85,1515,0.053125,0.495,0.699647,0.495,0.300353,0.579795,0.1415,3.498233,0.586286
197,203,85,1515,0.053125,0.4925,0.698582,0.4925,0.301418,0.577713,0.141,3.492908,0.59
196,204,84,1516,0.0525,0.49,0.7,0.49,0.3,0.576471,0.14,3.5,0.590347
195,205,80,1520,0.05,0.4875,0.709091,0.4875,0.290909,0.577778,0.1375,3.545455,0.590618
194,206,79,1521,0.049375,0.485,0.710623,0.485,0.289377,0.576523,0.1365,3.553114,0.592642
192,208,75,1525,0.046875,0.48,0.719101,0.48,0.280899,0.575712,0.1335,3.595506,0.594085
192,208,74,1526,0.04625,0.48,0.721805,0.48,0.278195,0.576577,0.133,3.609023,0.596391
191,209,73,1527,0.045625,0.4775,0.723485,0.4775,0.276515,0.575301,0.132,3.617424,0.596909
190,210,72,1528,0.045,0.475,0.725191,0.475,0.274809,0.574018,0.131,3.625954,0.597
190,210,71,1529,0.044375,0.475,0.727969,0.475,0.272031,0.574887,0.1305,3.639847,0.601063
189,211,71,1529,0.044375,0.4725,0.726923,0.4725,0.273077,0.572727,0.13,3.634615,0.601999
188,212,69,1531,0.043125,0.47,0.731518,0.47,0.268482,0.572298,0.1285,3.657588,0.602601
186,214,69,1531,0.043125,0.465,0.729412,0.465,0.270588,0.567939,0.1275,3.647059,0.603024
185,215,69,1531,0.043125,0.4625,0.728346,0.4625,0.271654,0.565749,0.127,3.641732,0.606933
184,216,69,1531,0.043125,0.46,0.727273,0.46,0.272727,0.563553,0.1265,3.636364,0.607425
184,216,68,1532,0.0425,0.46,0.730159,0.46,0.269841,0.564417,0.126,3.650794,0.61
182,218,68,1532,0.0425,0.455,0.728,0.455,0.272,0.56,0.125,3.64,0.610164
181,219,65,1535,0.040625,0.4525,0.735772,0.4525,0.264228,0.560372,0.123,3.678862,0.61104
180,220,65,1535,0.040625,0.45,0.734694,0.45,0.265306,0.55814,0.1225,3.673469,0.611762
180,220,64,1536,0.04,0.45,0.737705,0.45,0.262295,0.559006,0.122,3.688525,0.611905
179,221,64,1536,0.04,0.4475,0.736626,0.4475,0.263374,0.556765,0.1215,3.683128,0.612707
179,221,62,1538,0.03875,0.4475,0.742739,0.4475,0.257261,0.558502,0.1205,3.713693,0.615
177,223,62,1538,0.03875,0.4425,0.740586,0.4425,0.259414,0.553991,0.1195,3.702929,0.616333
176,224,62,1538,0.03875,0.44,0.739496,0.44,0.260504,0.551724,0.119,3.697479,0.62
175,225,62,1538,0.03875,0.4375,0.738397,0.4375,0.261603,0.549451,0.1185,3.691983,0.622076
174,226,62,1538,0.03875,0.435,0.737288,0.435,0.262712,0.54717,0.118,3.686441,0.624948
173,227,62,1538,0.03875,0.4325,0.73617,0.4325,0.26383,0.544882,0.1175,3.680851,0.627185
173,227,61,1539,0.038125,0.4325,0.739316,0.4325,0.260684,0.545741,0.117,3.696581,0.63
172,228,61,1539,0.038125,0.43,0.738197,0.43,0.261803,0.543444,0.1165,3.690987,0.63628
172,228,60,1540,0.0375,0.43,0.741379,0.43,0.258621,0.544304,0.116,3.706897,0.637129
172,228,58,1542,0.03625,0.43,0.747826,0.43,0.252174,0.546032,0.115,3.73913,0.638424
171,229,58,1542,0.03625,0.4275,0.746725,0.4275,0.253275,0.54372,0.1145,3.733624,0.64
169,231,58,1542,0.03625,0.4225,0.744493,0.4225,0.255507,0.539075,0.1135,3.722467,0.641923
168,232,58,1542,0.03625,0.42,0.743363,0.42,0.256637,0.536741,0.113,3.716814,0.643524
168,232,57,1543,0.035625,0.42,0.746667,0.42,0.253333,0.5376,0.1125,3.733333,0.646667
167,233,57,1543,0.035625,0.4175,0.745536,0.4175,0.254464,0.535256,0.112,3.727679,0.65
164,236,57,1543,0.035625,0.41,0.742081,0.41,0.257919,0.52818,0.1105,3.710407,0.655
163,237,57,1543,0.035625,0.4075,0.740909,0.4075,0.259091,0.525806,0.11,3.704545,0.655212
163,237,56,1544,0.035,0.4075,0.744292,0.4075,0.255708,0.526656,0.1095,3.721461,0.658218
163,237,55,1545,0.034375,0.4075,0.747706,0.4075,0.252294,0.527508,0.109,3.738532,0.658839
163,237,54,1546,0.03375,0.4075,0.751152,0.4075,0.248848,0.528363,0.1085,3.75576,0.659429
163,237,53,1547,0.033125,0.4075,0.75463,0.4075,0.24537,0.529221,0.108,3.773148,0.66
162,238,52,1548,0.0325,0.405,0.757009,0.405,0.242991,0.527687,0.107,3.785047,0.661001
162,238,51,1549,0.031875,0.405,0.760563,0.405,0.239437,0.528548,0.1065,3.802817,0.66378
161,239,48,1552,0.03,0.4025,0.770335,0.4025,0.229665,0.528736,0.1045,3.851675,0.664599
161,239,47,1553,0.029375,0.4025,0.774038,0.4025,0.225962,0.529605,0.104,3.870192,0.668631
159,241,46,1554,0.02875,0.3975,0.77561,0.3975,0.22439,0.52562,0.1025,3.878049,0.67
158,242,45,1555,0.028125,0.395,0.778325,0.395,0.221675,0.524046,0.1015,3.891626,0.675206
157,243,43,1557,0.026875,0.3925,0.785,0.3925,0.215,0.523333,0.1,3.925,0.677262
156,244,43,1557,0.026875,0.39,0.78392,0.39,0.21608,0.520868,0.0995,3.919598,0.679871
156,244,42,1558,0.02625,0.39,0.787879,0.39,0.212121,0.521739,0.099,3.939394,0.68
156,244,41,1559,0.025625,0.39,0.791878,0.39,0.208122,0.522613,0.0985,3.959391,0.685389
156,244,40,1560,0.025,0.39,0.795918,0.39,0.204082,0.52349,0.098,3.979592,0.69
156,244,39,1561,0.024375,0.39,0.8,0.39,0.2,0.52437,0.0975,4,0.691097
155,245,39,1561,0.024375,0.3875,0.798969,0.3875,0.201031,0.521886,0.097,3.994845,0.694517
153,247,39,1561,0.024375,0.3825,0.796875,0.3825,0.203125,0.516892,0.096,3.984375,0.7
152,248,39,1561,0.024375,0.38,0.795812,0.38,0.204188,0.514382,0.0955,3.979058,0.700594
151,249,39,1561,0.024375,0.3775,0.794737,0.3775,0.205263,0.511864,0.095,3.973684,0.709319
150,250,39,1561,0.024375,0.375,0.793651,0.375,0.206349,0.509338,0.0945,3.968254,0.71
148,252,38,1562,0.02375,0.37,0.795699,0.37,0.204301,0.505119,0.093,3.978495,0.710722
148,252,37,1563,0.023125,0.37,0.8,0.37,0.2,0.505983,0.0925,4,0.71106
148,252,36,1564,0.0225,0.37,0.804348,0.37,0.195652,0.506849,0.092,4.021739,0.713961
147,253,36,1564,0.0225,0.3675,0.803279,0.3675,0.196721,0.504288,0.0915,4.016393,0.719014
144,256,36,1564,0.0225,0.36,0.8,0.36,0.2,0.496552,0.09,4,0.72
140,260,36,1564,0.0225,0.35,0.795455,0.35,0.204545,0.486111,0.088,3.977273,0.72
139,261,36,1564,0.0225,0.3475,0.794286,0.3475,0.205714,0.483478,0.0875,3.971429,0.725
139,261,35,1565,0.021875,0.3475,0.798851,0.3475,0.201149,0.484321,0.087,3.994253,0.725655
138,262,35,1565,0.021875,0.345,0.797688,0.345,0.202312,0.481675,0.0865,3.988439,0.73
137,263,34,1566,0.02125,0.3425,0.80117,0.3425,0.19883,0.47986,0.0855,4.005848,0.731198
137,263,33,1567,0.020625,0.3425,0.805882,0.3425,0.194118,0.480702,0.085,4.029412,0.731428
136,264,33,1567,0.020625,0.34,0.804734,0.34,0.195266,0.478032,0.0845,4.023669,0.732569
135,265,33,1567,0.020625,0.3375,0.803571,0.3375,0.196429,0.475352,0.084,4.017857,0.733333
134,266,33,1567,0.020625,0.335,0.802395,0.335,0.197605,0.472663,0.0835,4.011976,0.74
131,269,32,1568,0.02,0.3275,0.803681,0.3275,0.196319,0.465364,0.0815,4.018405,0.74389
129,271,30,1570,0.01875,0.3225,0.811321,0.3225,0.188679,0.461538,0.0795,4.056604,0.749702
129,271,29,1571,0.018125,0.3225,0.816456,0.3225,0.183544,0.462366,0.079,4.082278,0.75
129,271,28,1572,0.0175,0.3225,0.821656,0.3225,0.178344,0.463196,0.0785,4.10828,0.753434
129,271,27,1573,0.016875,0.3225,0.826923,0.3225,0.173077,0.464029,0.078,4.134615,0.754286
128,272,27,1573,0.016875,0.32,0.825806,0.32,0.174194,0.461261,0.0775,4.129032,0.757876
126,274,27,1573,0.016875,0.315,0.823529,0.315,0.176471,0.455696,0.0765,4.117647,0.760667
125,275,27,1573,0.016875,0.3125,0.822368,0.3125,0.177632,0.452899,0.076,4.111842,0.760833
125,275,26,1574,0.01625,0.3125,0.827815,0.3125,0.172185,0.453721,0.0755,4.139073,0.761595
124,276,26,1574,0.01625,0.31,0.826667,0.31,0.173333,0.450909,0.075,4.133333,0.766
123,277,26,1574,0.01625,0.3075,0.825503,0.3075,0.174497,0.448087,0.0745,4.127517,0.76625
122,278,26,1574,0.01625,0.305,0.824324,0.305,0.175676,0.445255,0.074,4.121622,0.766429
122,278,25,1575,0.015625,0.305,0.829932,0.305,0.170068,0.446069,0.0735,4.14966,0.77
121,279,24,1576,0.015,0.3025,0.834483,0.3025,0.165517,0.444037,0.0725,4.172414,0.778476
120,280,24,1576,0.015,0.3,0.833333,0.3,0.166667,0.441176,0.072,4.166667,0.78
116,284,24,1576,0.015,0.29,0.828571,0.29,0.171429,0.42963,0.07,4.142857,0.780523
115,285,23,1577,0.014375,0.2875,0.833333,0.2875,0.166667,0.427509,0.069,4.166667,0.782615
115,285,22,1578,0.01375,0.2875,0.839416,0.2875,0.160584,0.428305,0.0685,4.19708,0.782932
115,285,21,1579,0.013125,0.2875,0.845588,0.2875,0.154412,0.429104,0.068,4.227941,0.78436
115,285,20,1580,0.0125,0.2875,0.851852,0.2875,0.148148,0.429907,0.0675,4.259259,0.784405
114,286,20,1580,0.0125,0.285,0.850746,0.285,0.149254,0.426966,0.067,4.253731,0.78699
113,287,20,1580,0.0125,0.2825,0.849624,0.2825,0.150376,0.424015,0.0665,4.24812,0.789333
112,288,20,1580,0.0125,0.28,0.848485,0.28,0.151515,0.421053,0.066,4.242424,0.79
108,292,20,1580,0.0125,0.27,0.84375,0.27,0.15625,0.409091,0.064,4.21875,0.7925
108,292,19,1581,0.011875,0.27,0.850394,0.27,0.149606,0.409867,0.0635,4.251969,0.8
106,294,19,1581,0.011875,0.265,0.848,0.265,0.152,0.40381,0.0625,4.24,0.804135
105,295,19,1581,0.011875,0.2625,0.846774,0.2625,0.153226,0.400763,0.062,4.233871,0.810889
104,296,19,1581,0.011875,0.26,0.845528,0.26,0.154472,0.397706,0.0615,4.227642,0.813333
102,298,19,1581,0.011875,0.255,0.842975,0.255,0.157025,0.391555,0.0605,4.214876,0.82
102,298,18,1582,0.01125,0.255,0.85,0.255,0.15,0.392308,0.06,4.25,0.821148
101,299,18,1582,0.01125,0.2525,0.848739,0.2525,0.151261,0.38921,0.0595,4.243697,0.824545
100,300,18,1582,0.01125,0.25,0.847458,0.25,0.152542,0.3861,0.059,4.237288,0.824857
99,301,18,1582,0.01125,0.2475,0.846154,0.2475,0.153846,0.382979,0.0585,4.230769,0.825869
99,301,17,1583,0.010625,0.2475,0.853448,0.2475,0.146552,0.383721,0.058,4.267241,0.829019
99,301,16,1584,0.01,0.2475,0.86087,0.2475,0.13913,0.384466,0.0575,4.304348,0.84
95,305,16,1584,0.01,0.2375,0.855856,0.2375,0.144144,0.37182,0.0555,4.279279,0.842833
94,306,16,1584,0.01,0.235,0.854545,0.235,0.145455,0.368627,0.055,4.272727,0.850027
93,307,16,1584,0.01,0.2325,0.853211,0.2325,0.146789,0.365422,0.0545,4.266055,0.859839
92,308,16,1584,0.01,0.23,0.851852,0.23,0.148148,0.362205,0.054,4.259259,0.86
91,309,16,1584,0.01,0.2275,0.850467,0.2275,0.149533,0.358974,0.0535,4.252336,0.866667
90,310,16,1584,0.01,0.225,0.849057,0.225,0.150943,0.355731,0.053,4.245283,0.87
87,313,16,1584,0.01,0.2175,0.84466,0.2175,0.15534,0.345924,0.0515,4.223301,0.872083
87,313,15,1585,0.009375,0.2175,0.852941,0.2175,0.147059,0.346614,0.051,4.264706,0.8725
86,314,15,1585,0.009375,0.215,0.851485,0.215,0.148515,0.343313,0.0505,4.257426,0.877698
85,315,14,1586,0.00875,0.2125,0.858586,0.2125,0.141414,0.340681,0.0495,4.292929,0.878462
84,316,14,1586,0.00875,0.21,0.857143,0.21,0.142857,0.337349,0.049,4.285714,0.880654
84,316,13,1587,0.008125,0.21,0.865979,0.21,0.134021,0.338028,0.0485,4.329897,0.881011
84,316,12,1588,0.0075,0.21,0.875,0.21,0.125,0.33871,0.048,4.375,0.885508
82,318,12,1588,0.0075,0.205,0.87234,0.205,0.12766,0.331984,0.047,4.361702,0.8875
81,319,12,1588,0.0075,0.2025,0.870968,0.2025,0.129032,0.3286,0.0465,4.354839,0.888333
